"date","index_code","component_code","component_name","weight","url_hash"
"2026-06-30","000852","002458","益生股份","0.068000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002468","申通快递","0.091000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002484","江海股份","0.641000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002488","金固股份","0.073000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002497","雅化集团","0.241000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002498","汉缆股份","0.093000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002506","协鑫集成","0.153000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002507","涪陵榨菜","0.089000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002511","中顺洁柔","0.044000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002516","旷达科技","0.042000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002518","科士达","0.128000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002531","天顺风能","0.078000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002534","西子洁能","0.064000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002536","飞龙股份","0.195000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002537","海联金汇","0.051000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002539","云图控股","0.098000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002541","鸿路钢构","0.074000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002544","普天科技","0.089000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002545","东方铁塔","0.103000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002549","凯美特气","0.090000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002550","千红制药","0.057000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002557","洽洽食品","0.056000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002563","森马服饰","0.042000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002572","索菲亚","0.043000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002588","史丹利","0.047000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002597","金禾实业","0.069000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002605","姚记科技","0.047000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002611","东方精工","0.154000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002617","露笑科技","0.202000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002626","金达威","0.041000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002635","安洁科技","0.069000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002636","金安国纪","0.358000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002639","雪人集团","0.088000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002643","万润股份","0.118000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002651","利君股份","0.023000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002654","万润科技","0.154000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002668","TCL智家","0.062000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002675","东诚药业","0.085000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002681","奋达科技","0.082000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002690","美亚光电","0.052000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002698","博实股份","0.076000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002701","奥瑞金","0.078000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002705","新宝股份","0.037000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002706","良信股份","0.101000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002716","湖南白银","0.187000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002727","一心堂","0.035000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002737","葵花药业","0.034000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002745","木林森","0.134000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002747","埃斯顿","0.200000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002755","奥赛康","0.052000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002761","浙江建投","0.045000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002768","国恩股份","0.106000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002779","中坚科技","0.074000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002807","江阴银行","0.103000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002815","崇达技术","0.126000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002827","高争民爆","0.034000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002832","比音勒芬","0.072000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002838","道恩股份","0.075000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002839","张家港行","0.078000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002840","华统股份","0.036000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002847","盐津铺子","0.050000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002859","洁美科技","0.242000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002867","周大生","0.050000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002881","美格智能","0.049000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002882","金龙羽","0.025000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002891","中宠股份","0.053000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002892","科力尔","0.042000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002895","川恒股份","0.109000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002896","中大力德","0.092000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002897","意华股份","0.105000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002901","大博医疗","0.035000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002906","华阳集团","0.067000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002911","佛燃能源","0.019000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002913","奥士康","0.083000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002922","伊戈尔","0.100000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002925","盈趣科技","0.078000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002928","华夏航空","0.055000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002929","润建股份","0.097000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002936","郑州银行","0.084000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002941","新疆交建","0.042000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002946","新乳业","0.037000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002947","恒铭达","0.140000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002948","青岛银行","0.110000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002958","青农商行","0.125000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002960","青鸟智控","0.055000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002961","瑞达期货","0.029000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002965","祥鑫科技","0.111000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002967","广电计量","0.059000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002978","安宁股份","0.037000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002979","雷赛智能","0.108000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002985","北摩高科","0.057000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002987","京北方","0.052000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","002993","奥海科技","0.101000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","003006","百亚股份","0.026000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","003010","若羽臣","0.047000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","003039","顺控发展","0.021000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300007","汉威科技","0.103000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300008","天海防务","0.107000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300009","安科生物","0.094000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300026","红日药业","0.063000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300031","宝通科技","0.098000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300034","钢研高纳","0.084000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300035","中科电气","0.101000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300036","超图软件","0.057000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300045","华力创通","0.094000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300047","天源迪科","0.058000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300049","福瑞医科","0.105000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300065","海兰信","0.165000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300070","碧水源","0.071000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300075","数字政通","0.052000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300077","国民技术","0.188000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300080","易成新能","0.036000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300083","创世纪","0.233000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300085","银之杰","0.152000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300088","长信科技","0.297000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300098","高新兴","0.082000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300101","振芯科技","0.075000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300102","乾照光电","0.172000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300113","顺网科技","0.088000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300119","瑞普生物","0.041000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300127","银河磁体","0.037000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300130","新国都","0.086000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300131","英唐智控","0.222000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300133","华策影视","0.096000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300134","大富科技","0.034000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300153","科泰电源","0.052000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300166","东方国信","0.165000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300170","汉得信息","0.163000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300171","东富龙","0.043000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300180","华峰超纤","0.050000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300181","佐力药业","0.101000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300182","捷成股份","0.104000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300184","力源信息","0.207000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300185","通裕重工","0.090000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300188","国投智能","0.049000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300199","翰宇药业","0.160000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300224","正海磁材","0.076000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300229","拓尔思","0.099000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300236","上海新阳","0.296000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300244","迪安诊断","0.096000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300253","卫宁健康","0.122000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300257","开山股份","0.117000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300260","新莱应材","0.210000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300276","三丰智能","0.072000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300284","苏交科","0.039000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300294","博雅生物","0.044000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300296","利亚德","0.125000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300298","三诺生物","0.048000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300303","聚飞光电","0.161000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300315","掌趣科技","0.108000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300319","麦捷科技","0.216000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300322","硕贝德","0.095000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300323","华灿光电","0.204000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300327","中颖电子","0.090000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300337","银邦股份","0.059000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300341","麦克奥迪","0.035000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300342","天银机电","0.164000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300348","长亮科技","0.073000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300353","东土科技","0.131000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300357","我武生物","0.075000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300360","炬华科技","0.043000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300363","博腾股份","0.054000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300376","易事特","0.061000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300378","鼎捷数智","0.080000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300398","飞凯材料","0.287000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300409","道氏技术","0.160000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300415","伊之密","0.067000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300416","苏试试验","0.074000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300428","立中集团","0.051000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300438","鹏辉能源","0.299000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300443","金雷股份","0.050000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300446","航天智造","0.058000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300455","航天智装","0.079000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300456","赛微电子","0.255000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300457","赢合科技","0.084000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300459","汤姆猫","0.122000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300468","四方精创","0.114000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300482","万孚生物","0.048000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300492","华图山鼎","0.028000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300493","润欣科技","0.063000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300503","昊志机电","0.175000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300525","博思软件","0.046000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300529","健帆生物","0.076000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300568","星源材质","0.258000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300573","兴齐眼药","0.105000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300576","容大感光","0.127000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300579","数字认证","0.029000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300580","贝斯特","0.052000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300593","新雷能","0.134000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300595","欧普康视","0.058000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300598","诚迈科技","0.051000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300601","康泰生物","0.078000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300602","飞荣达","0.183000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300607","拓斯达","0.141000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300613","富瀚微","0.115000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300618","寒锐钴业","0.079000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300624","万兴科技","0.082000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300633","开立医疗","0.040000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300634","彩讯股份","0.054000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300638","广和通","0.087000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300641","正丹股份","0.041000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
"2026-06-30","000852","300655","晶瑞电材","0.248000","f505b1f44033cf4df86bb95b2ffeac210bc67a45d09f08b08b4a77b281edb900"
