"snapshot_time","index_code","index_weight_date","component_code","component_name","weight","symbol","board","sw_level1_code","sw_level1_name","sw_level2_code","sw_level2_name","open","high","low","close","prev_close","change","change_rate","volume","turnover","amplitude","change_rate_day5","change_rate_day10","change_rate_day20","change_rate_day60","change_rate_ytd","ts_nanos","weighted_change_contribution"
"2026-07-09 15:51:44.747","000852","2026-06-30","000555","神州信息","0.072000","000555.SZ","sz","801750.SI","计算机",,,"9.77","9.94","9.59","9.91","9.87","0.04","0.004052684903748734","19181912","187464516.16","0.03546099290780138","-0.035053554040895815","-0.037864077669902914","-0.13751087902523934","-0.3045614035087719","-0.4146485528647371","1783583506620312742","0.000291793313069909"
"2026-07-09 15:51:44.747","000852","2026-06-30","000563","陕国投A","0.087000","000563.SZ","sz","","未映射","","","2.88","2.89","2.84","2.85","2.88","-0.03","-0.010416666666666666","35694693","102180653.96","0.017361111111111046","-0.003496503496503497","0.03260869565217391","-0.0404040404040404","-0.05940594059405941","-0.15680473372781067","1783583506812733796","-0.00090625"
"2026-07-09 15:51:44.747","000852","2026-06-30","000567","海德股份","0.036000","000567.SZ","sz","801790.SI","非银金融",,,"5.93","5.95","5.72","5.89","5.91","-0.02","-0.00338409475465313","18406670","107296385.72","0.038917089678510916","-0.04383116883116883","-0.01340033500837521","-0.0453808752025932","-0.04692556634304207","-0.056089743589743585","1783583508367506863","-0.000121827411167513"
"2026-07-09 15:51:44.747","000852","2026-06-30","000581","威孚高科","0.083000","000581.SZ","sz","801880.SI","汽车",,,"17.64","17.76","17.24","17.53","17.68","-0.15","-0.008484162895927601","8427906","147177012.98","0.029411764705882328","-0.02394209354120267","0.029964747356051705","-0.00510783200908059","-0.11240506329113925","-0.14778804083616917","1783583506358349906","-0.000704185520361991"
"2026-07-09 15:51:44.747","000852","2026-06-30","000600","建投能源","0.065000","000600.SZ","sz","801160.SI","公用事业",,,"8.06","8.1","7.8","7.97","8.09","-0.12","-0.014833127317676144","26321997","209015123.51","0.037082818294190335","-0.11542730299667037","-0.08914285714285715","-0.186734693877551","-0.19004065040650409","-0.012391573729863693","1783583511178311034","-0.000964153275648949"
"2026-07-09 15:51:44.747","000852","2026-06-30","000603","盛达资源","0.098000","000603.SZ","sz","801050.SI","有色金属",,,"21.8","22.3","20.82","21.91","22.07","-0.16","-0.007249660172179429","34012952","734346416.86","0.06705935659265974","-0.10278460278460277","-0.05151515151515151","-0.11653225806451613","-0.35139135583185316","-0.32397408207343414","1783583509570102789","-0.000710466696873584"
"2026-07-09 15:51:44.747","000852","2026-06-30","000612","焦作万方","0.104000","000612.SZ","sz","801050.SI","有色金属",,,"10.01","10.1","9.48","9.8","10.08","-0.28","-0.02777777777777778","41378677","403571868.25","0.06150793650793643","-0.08837209302325581","-0.07459867799811143","-0.15077989601386482","-0.20195439739413681","-0.13427561837455831","1783583511178284243","-0.00288888888888889"
"2026-07-09 15:51:44.747","000852","2026-06-30","000620","盈新发展","0.126000","000620.SZ","sz","801180.SI","房地产",,,"3.2","3.31","3.14","3.3","3.17","0.13","0.04100946372239748","349369483","1129757177.92","0.05362776025236604","-0.08333333333333333","-0.05714285714285715","0.13013698630136986","0.06109324758842444","0.2","1783583513311844700","0.00516719242902208"
"2026-07-09 15:51:44.747","000852","2026-06-30","000628","高新发展","0.086000","000628.SZ","sz","801720.SI","建筑装饰",,,"48.24","48.24","44.28","44.28","49.2","-4.92","-0.09999999999999999","9422925","431822138.49","0.08048780487804864","-0.099450884685784","-0.06582278481012659","-0.13785046728971964","-0.24693877551020407","-0.028734371572713312","1783583512554658945","-0.0086"
"2026-07-09 15:51:44.747","000852","2026-06-30","000636","风华高科","0.686000","000636.SZ","sz","801080.SI","电子",,,"61.89","65","59.16","64.55","60.7","3.85","0.06342668863261944","93822173","5842999381.79","0.09621087314662279","0.020876166376719914","-0.10645071982281286","-0.08061529696624413","0.5599323344610924","2.819526627218935","1783583506812781356","0.0435107084019769"
"2026-07-09 15:51:44.747","000852","2026-06-30","000650","仁和药业","0.058000","000650.SZ","sz","801150.SI","医药生物",,,"5.25","5.34","5.18","5.22","5.28","-0.06","-0.011363636363636362","16500850","86359718.5","0.030303030303030328","-0.027932960893854747","0.025540275049115914","-0.009487666034155599","-0.03512014787430684","-0.14566284779050737","1783583514124611659","-0.000659090909090909"
"2026-07-09 15:51:44.747","000852","2026-06-30","000672","上峰材料","0.118000","000672.SZ","sz","","未映射","","","20.8","21.8","20.31","21.8","19.82","1.98","0.09989909182643794","38680452","819350692.56","0.0751765893037337","0.028787163756488907","-0.07939189189189189","0.08457711442786069","0.2711370262390671","0.8016528925619835","1783583506812829906","0.0117880928355197"
"2026-07-09 15:51:44.747","000852","2026-06-30","000676","智度股份","0.053000","000676.SZ","sz","801760.SI","传媒",,,"5.17","5.27","5.06","5.17","5.18","-0.01","-0.0019305019305019305","30324715","156282361.21","0.04054054054054053","-0.0300187617260788","0.011741682974559686","-0.0800711743772242","-0.1566068515497553","-0.41581920903954805","1783583512741659080","-0.000102316602316602"
"2026-07-09 15:51:44.747","000852","2026-06-30","000680","山推股份","0.093000","000680.SZ","sz","801890.SI","机械设备",,,"10.35","10.44","9.98","10.13","10.39","-0.26","-0.025024061597690085","19918671","201982936.15","0.04427333974975929","-0.018410852713178293","0.007960199004975124","0.014014014014014016","-0.11373578302712162","-0.16072908036454017","1783583513706957272","-0.00232723772858518"
"2026-07-09 15:51:44.747","000852","2026-06-30","000681","视觉中国","0.115000","000681.SZ","sz","801760.SI","传媒",,,"18.49","18.85","17.92","18.28","18.94","-0.66","-0.03484688489968321","33636251","617945566.78","0.04910242872228087","-0.060154241645244216","-0.08324974924774323","-0.18246869409660108","-0.10304219823356232","-0.25751421608448416","1783583512925122967","-0.00400739176346357"
"2026-07-09 15:51:44.747","000852","2026-06-30","000682","东方电子","0.104000","000682.SZ","sz","801730.SI","电力设备",,,"11.96","11.99","11.5","11.71","12.02","-0.31","-0.025790349417637273","25265284","295295414","0.040765391014975054","-0.048740861088545896","-0.06915739268680444","-0.16357142857142856","-0.18849618849618852","-0.030629139072847682","1783583510389117192","-0.00268219633943428"
"2026-07-09 15:51:44.747","000852","2026-06-30","000685","中山公用","0.084000","000685.SZ","sz","801970.SI","环保",,,"11.25","11.57","11.18","11.53","11.06","0.47","0.04249547920433996","28269183","321493615.03","0.03526220614828215","0.015859030837004406","0.033154121863799284","0.005231037489102005","-0.05102880658436214","-0.024534686971235193","1783583514124620679","0.00356962025316456"
"2026-07-09 15:51:44.747","000852","2026-06-30","000686","东北证券","0.121000","000686.SZ","sz","801790.SI","非银金融",,,"8.39","8.53","8.36","8.52","8.43","0.09","0.010676156583629894","27624157","233212346.39","0.020166073546856456","-0.010452961672473868","0.014285714285714285","-0.005834305717619603","0.09090909090909091","-0.06476399560922064","1783583510035420370","0.00129181494661922"
"2026-07-09 15:51:44.747","000852","2026-06-30","000688","国城矿业","0.166000","000688.SZ","sz","801050.SI","有色金属",,,"33.06","33.48","31.17","32.53","33.06","-0.53","-0.01603145795523291","25641303","828693652.87","0.06987295825771321","-0.09159452666852834","-0.04966403739409875","-0.06036972848064703","-0.23115102812573857","0.1378104232249038","1783583513311691029","-0.00266122202056866"
"2026-07-09 15:51:44.747","000852","2026-06-30","000690","宝新能源","0.105000","000690.SZ","sz","801160.SI","公用事业",,,"4.52","4.56","4.46","4.51","4.54","-0.03","-0.0066079295154185015","44143200","198630678.25","0.022026431718061595","-0.038379530916844345","-0.04042553191489361","-0.0907258064516129","-0.18148820326678766","0.1837270341207349","1783583511178348964","-0.000693832599118943"
"2026-07-09 15:51:44.747","000852","2026-06-30","000712","锦龙股份","0.057000","000712.SZ","sz","801790.SI","非银金融",,,"8.42","8.55","8.23","8.49","8.45","0.04","0.0047337278106508885","15030110","126464798.2","0.03786982248520692","-0.061878453038674036","-0.0417607223476298","-0.12111801242236024","-0.1852207293666027","-0.3035274815422478","1783583513505727202","0.000269822485207101"
"2026-07-09 15:51:44.747","000852","2026-06-30","000719","中原传媒","0.036000","000719.SZ","sz","801760.SI","传媒",,,"11.93","12","11.43","11.45","11.92","-0.47","-0.03942953020134228","4678735","54427711.18","0.047818791946308746","0.007922535211267605","0.13254203758654798","0.11925708699902247","-0.032121724429416736","0.07917059377945335","1783583506188057530","-0.00141946308724832"
"2026-07-09 15:51:44.747","000852","2026-06-30","000727","冠捷科技","0.076000","000727.SZ","sz","801080.SI","电子",,,"2.32","2.37","2.29","2.32","2.34","-0.02","-0.008547008547008548","77586298","180644763.26","0.03418803418803421","-0.07569721115537849","-0.15018315018315018","-0.15942028985507248","-0.20819112627986347","-0.09727626459143969","1783583514908866605","-0.00064957264957265"
"2026-07-09 15:51:44.747","000852","2026-06-30","000758","中色股份","0.094000","000758.SZ","sz","801050.SI","有色金属",,,"5.9","5.95","5.53","5.77","5.93","-0.16","-0.026981450252951098","49901688","285737047.06","0.0708263069139966","-0.11638591117917305","-0.12176560121765602","-0.19300699300699298","-0.18039772727272727","-0.13233082706766916","1783583513945698610","-0.0025362563237774"
"2026-07-09 15:51:44.747","000852","2026-06-30","000762","西藏矿业","0.114000","000762.SZ","sz","801050.SI","有色金属",,,"24.59","24.67","22.82","23.49","24.68","-1.19","-0.048217179902755265","26338374","619827878.59","0.07495948136142618","-0.1287091988130564","-0.1202247191011236","-0.18153310104529616","-0.2519108280254777","-0.14207450693937182","1783583511893313098","-0.0054967585089141"
"2026-07-09 15:51:44.747","000852","2026-06-30","000766","通化金马","0.192000","000766.SZ","sz","801150.SI","医药生物",,,"15.56","15.88","15.03","15.47","15.76","-0.29","-0.018401015228426396","38985643","602037061.98","0.05393401015228424","-0.11851851851851852","-0.2025773195876289","-0.36100784799669555","-0.34393553859202713","-0.41842105263157897","1783583509206350076","-0.00353299492385787"
"2026-07-09 15:51:44.747","000852","2026-06-30","000767","晋控电力","0.085000","000767.SZ","sz","801160.SI","公用事业",,,"3.33","3.42","3.25","3.38","3.35","0.03","0.008955223880597014","119964513","401203538.53","0.050746268656716394","-0.0938337801608579","-0.1174934725848564","-0.20283018867924527","-0.324","0.20284697508896796","1783583514124615359","0.000761194029850746"
"2026-07-09 15:51:44.747","000852","2026-06-30","000778","新兴铸管","0.090000","000778.SZ","sz","801040.SI","钢铁",,,"3.63","3.66","3.59","3.61","3.67","-0.06","-0.01634877384196185","43769430","158102736.35","0.019073569482288784","-0.015006821282401092","-0.00687757909215956","-0.08953341740226986","-0.17673888255416192","-0.12058465286236296","1783583511438496681","-0.00147138964577657"
"2026-07-09 15:51:44.747","000852","2026-06-30","000791","甘肃能源","0.076000","000791.SZ","sz","801160.SI","公用事业",,,"7.45","7.55","7.19","7.4","7.48","-0.08","-0.0106951871657754","28642213","210245218.72","0.048128342245989345","-0.04516129032258064","-0.026315789473684213","-0.09202453987730061","-0.17869034406215317","0.2271973466003317","1783583513945619689","-0.00081283422459893"
"2026-07-09 15:51:44.747","000852","2026-06-30","000795","英洛华","0.059000","000795.SZ","sz","801050.SI","有色金属",,,"8.77","8.9","8.12","8.35","8.77","-0.42","-0.04789053591790194","35766529","300398095.38","0.08893956670467516","-0.14182939362795477","-0.03468208092485549","-0.13828689370485037","-0.05436013590033975","-0.15055951169888096","1783583509206460207","-0.00282554161915621"
"2026-07-09 15:51:44.747","000852","2026-06-30","000801","四川九洲","0.081000","000801.SZ","sz","801110.SI","家用电器",,,"11.62","11.67","11.12","11.35","11.75","-0.40","-0.03404255319148936","17329487","196257715.61","0.04680851063829793","-0.08467741935483872","-0.12287480680061826","0.021602160216021602","-0.1567607726597325","-0.3381924198250729","1783583513505779652","-0.00275744680851064"
"2026-07-09 15:51:44.747","000852","2026-06-30","000810","创维数字","0.078000","000810.SZ","sz","801110.SI","家用电器",,,"11.29","12.01","10.95","11.67","11.34","0.33","0.029100529100529102","42450413","481033432.14","0.09347442680776019","-0.09604957397366383","-0.11924528301886793","-0.06415396952686447","-0.06114239742558327","-0.06490384615384616","1783583508367550644","0.00226984126984127"
"2026-07-09 15:51:44.747","000852","2026-06-30","000811","冰轮环境","0.401000","000811.SZ","sz","801890.SI","机械设备",,,"50.9","55.11","50.71","55.11","50.1","5.01","0.09999999999999999","53367603","2817008995.06","0.08782435129740516","0.046723646723646726","-0.019743863393810034","0.23095823095823093","0.6067055393586006","1.9886117136659436","1783583512554673106","0.0401"
"2026-07-09 15:51:44.747","000852","2026-06-30","000813","德展健康","0.039000","000813.SZ","sz","801150.SI","医药生物",,,"3.15","3.25","3.11","3.15","3.26","-0.11","-0.03374233128834356","42733594","134980001.58","0.042944785276073656","-0.012539184952978058","0.039603960396039604","-0.012539184952978058","-0.0625","-0.200507614213198","1783583513945671790","-0.0013159509202454"
"2026-07-09 15:51:44.747","000852","2026-06-30","000828","东莞控股","0.040000","000828.SZ","sz","801170.SI","交通运输",,,"9.62","9.72","9.61","9.63","9.68","-0.05","-0.005165289256198347","4067325","39252229.5","0.011363636363636305","-0.005165289256198347","0.02884615384615385","-0.035070140280561116","-0.048418972332015815","-0.04935834155972359","1783583512925090576","-0.000206611570247934"
"2026-07-09 15:51:44.747","000852","2026-06-30","000829","天音控股","0.066000","000829.SZ","sz","801200.SI","商贸零售",,,"7.55","7.83","7.47","7.67","7.56","0.11","0.014550264550264551","21650225","165426598.76","0.04761904761904766","0.011873350923482849","-0.016666666666666666","-0.03278688524590164","-0.1562156215621562","-0.30018248175182477","1783583511893263978","0.00096031746031746"
"2026-07-09 15:51:44.747","000852","2026-06-30","000833","粤桂股份","0.096000","000833.SZ","sz","801230.SI","综合",,,"21.05","21.35","20.24","20.83","21.04","-0.21","-0.009980988593155894","25958712","539074046.19","0.0527566539923954","-0.11361702127659574","-0.11058923996584115","-0.16008064516129034","-0.13496677740863788","0.07481940144478845","1783583506620310051","-0.000958174904942966"
"2026-07-09 15:51:44.747","000852","2026-06-30","000837","秦川机床","0.070000","000837.SZ","sz","801890.SI","机械设备",,,"10.69","10.79","10.29","10.62","10.69","-0.07","-0.006548175865294669","27116962","285366212.11","0.04677268475210476","-0.14561544650040226","-0.04410441044104411","-0.10980720871751887","-0.14767255216693417","-0.19116527037319114","1783583509206410317","-0.000458372310570627"
"2026-07-09 15:51:44.747","000852","2026-06-30","000848","承德露露","0.046000","000848.SZ","sz","801120.SI","食品饮料",,,"8.05","8.1","7.97","8.02","8.08","-0.06","-0.007425742574257425","10385322","83495012.02","0.016089108910891076","0.0037546933667083854","0.08378378378378377","0.044270833333333336","0.059445178335535004","0.06084656084656085","1783583506620304151","-0.000341584158415842"
"2026-07-09 15:51:44.747","000852","2026-06-30","000860","顺鑫农业","0.052000","000860.SZ","sz","801120.SI","食品饮料",,,"9.86","9.95","9.74","9.78","9.92","-0.14","-0.014112903225806453","6835130","67069814.4","0.021169354838709586","-0.038348082595870206","-0.002040816326530612","-0.040235525024533855","-0.13832599118942732","-0.3364993215739484","1783583506620311462","-0.000733870967741935"
"2026-07-09 15:51:44.747","000852","2026-06-30","000875","电投绿能","0.134000","000875.SZ","sz","801160.SI","公用事业",,,"4.83","4.96","4.83","4.89","4.88","0.01","0.0020491803278688526","43084377","210881838.23","0.02663934426229506","-0.05048543689320388","-0.05048543689320388","-0.08598130841121496","-0.28383128295254834","-0.12803138373751782","1783583513119968436","0.000274590163934426"
"2026-07-09 15:51:44.747","000852","2026-06-30","000880","潍柴重机","0.055000","000880.SZ","sz","801880.SI","汽车",,,"22.68","22.75","21.76","22.71","22.6","0.11","0.0048672566371681415","10933204","242966189.68","0.04380530973451336","-0.019853258523953386","-0.013037809647979138","-0.07343941248470012","-0.32929710572947435","-0.18485283560660445","1783583512741786431","0.000267699115044248"
"2026-07-09 15:51:44.747","000852","2026-06-30","000885","城发环境","0.024000","000885.SZ","sz","801970.SI","环保",,,"12.32","12.44","12.15","12.27","12.4","-0.13","-0.010483870967741936","3637565","44565900.95","0.023387096774193622","-0.010483870967741936","0.0199501246882793","-0.04215456674473068","-0.029886148007590135","-0.07661047561709813","1783583509570084008","-0.000251612903225807"
"2026-07-09 15:51:44.747","000852","2026-06-30","000899","赣能股份","0.029000","000899.SZ","sz","801160.SI","公用事业",,,"9.62","9.62","9.35","9.54","9.62","-0.08","-0.008316008316008316","12504066","118622155.07","0.02806652806652802","-0.04216867469879518","-0.012422360248447204","-0.1","-0.2086927670869277","0.07967406066093254","1783583513945608519","-0.000241164241164241"
"2026-07-09 15:51:44.747","000852","2026-06-30","000901","航天科技","0.102000","000901.SZ","sz","801880.SI","汽车",,,"15.85","16.4","15.47","16.3","15.97","0.33","0.020663744520976832","20079580","318660332.28","0.05823418910457105","-0.10880262438490979","-0.0837549184935357","-0.07438955139125497","-0.21332046332046334","-0.40139551964744763","1783583513505780032","0.00210770194113964"
"2026-07-09 15:51:44.747","000852","2026-06-30","000902","新洋丰","0.074000","000902.SZ","sz","801030.SI","基础化工",,,"12.03","12.1","11.63","11.77","12.08","-0.31","-0.02566225165562914","14019800","164664140.82","0.038907284768211974","-0.0399673735725938","0.01816608996539792","-0.03839869281045751","-0.1143717080511663","-0.2302158273381295","1783583506620206601","-0.00189900662251656"
"2026-07-09 15:51:44.747","000852","2026-06-30","000913","钱江摩托","0.033000","000913.SZ","sz","801880.SI","汽车",,,"10.4","10.48","10.19","10.24","10.4","-0.16","-0.015384615384615384","3451200","35547987.0500","0.027884615384615303","-0.03305004721435316","-0.000975609756097561","-0.0707803992740472","-0.06227106227106228","-0.279887482419128","1783583514717553005","-0.000507692307692308"
"2026-07-09 15:51:44.747","000852","2026-06-30","000917","电广传媒","0.097000","000917.SZ","sz","801760.SI","传媒",,,"6.39","6.62","6.31","6.6","6.46","0.14","0.021671826625387","32156820","208976079.18","0.04798761609907128","-0.013452914798206277","-0.009009009009009009","-0.14396887159533076","-0.175","-0.391705069124424","1783583506620317822","0.00210216718266254"
"2026-07-09 15:51:44.747","000852","2026-06-30","000923","河钢资源","0.058000","000923.SZ","sz","801040.SI","钢铁",,,"12.4","12.56","11.97","12.23","12.55","-0.32","-0.025498007968127488","12819753","156560591.79","0.047011952191235044","-0.05120248254460822","-0.0145044319097502","-0.08045112781954887","-0.17028493894165533","-0.3939544103072349","1783583512084936083","-0.00147888446215139"
