"snapshot_time","symbol","component_name","weight","sw_level1_code","sw_level1_name","close","change_rate","interval_return","volume_delta","turnover","turnover_delta","weighted_change_contribution","resonance_score","risk_score","amplitude","ts_nanos","momentum_z","turnover_z","strength_z","risk_z","composite_score","prediction_label","reason"
"2026-07-09 15:51:58.867","000901.SZ","航天科技","0.102000","801880.SI","汽车","16.3","0.020663744520976832","0","0","318660332.28","0","0.00210770194113964","0","0","0.05823418910457105","1783583525723642856","0","0","0.375343297319983","0","0.375343297319983","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000902.SZ","新洋丰","0.074000","801030.SI","基础化工","11.77","-0.02566225165562914","0","0","164664140.82","0","-0.00189900662251656","0","0","0.038907284768211974","1783583520981853487","0","0","-0.897505949779526","0","-0.897505949779526","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000913.SZ","钱江摩托","0.033000","801880.SI","汽车","10.24","-0.015384615384615384","0","0","35547987.0500","0","-0.000507692307692308","0","0","0.027884615384615303","1783583527969924900","0","0","-0.6151184639357","0","-0.6151184639357","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000917.SZ","电广传媒","0.097000","801760.SI","传媒","6.6","0.021671826625387","0","0","208976079.18","0","0.00210216718266254","0","0","0.04798761609907128","1783583520981879317","0","0","0.403041278011458","0","0.403041278011458","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000923.SZ","河钢资源","0.058000","801040.SI","钢铁","12.23","-0.025498007968127488","0","0","156560591.79","0","-0.00147888446215139","0","0","0.047011952191235044","1783583524481627970","0","0","-0.892993203778763","0","-0.892993203778763","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000927.SZ","中国铁物","0.056000","801890.SI","机械设备","2.31","-0.008583690987124463","0","0","88798402.92","0","-0.00048068669527897","0","0","0.01716738197424894","1783583522943026171","0","0","-0.428256826553395","0","-0.428256826553395","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000928.SZ","中钢国际","0.044000","801720.SI","建筑装饰","4.8","-0.018404907975460124","0","0","75972613.45","0","-0.000809815950920245","0","0","0.024539877300613515","1783583525532629118","0","0","-0.698103773860202","0","-0.698103773860202","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000930.SZ","中粮科技","0.040000","801010.SI","农林牧渔","4.37","-0.011312217194570137","0","0","57700924","0","-0.000452488687782806","0","0","0.02262443438914019","1783583523471662161","0","0","-0.503225587410659","0","-0.503225587410659","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000935.SZ","四川双马","0.082000","801790.SI","非银金融","26.98","-0.019978205593897565","0","0","213730878.64","0","-0.0016382128586996","0","0","0.05630221576462044","1783583527970000281","0","0","-0.741331569360967","0","-0.741331569360967","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000950.SZ","重药控股","0.044000","801150.SI","医药生物","5.08","-0.017408123791102514","0","0","132137300.9","0","-0.000765957446808511","0","0","0.029013539651837592","1783583527969990751","0","0","-0.670716213887536","0","-0.670716213887536","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000962.SZ","东方钽业","0.294000","801050.SI","有色金属","65.3","0.035850253807106595","0","0","2275208033.93","0","0.0105399746192893","0","0","0.10263324873096455","1783583521775261970","0","0","0.792606572938035","0","0.792606572938035","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000966.SZ","长源电力","0.056000","801160.SI","公用事业","3.71","-0.015915119363395226","0","0","176336524.01","0","-0.000891246684350133","0","0","0.03183023872679048","1783583523898792193","0","0","-0.629694547467697","0","-0.629694547467697","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000969.SZ","安泰科技","0.185000","801050.SI","有色金属","20.52","0.0","0","0","998904983.61","0","0","0","0","0.06773879142300197","1783583524481675811","0","0","-0.192412041507767","0","-0.192412041507767","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000970.SZ","中科三环","0.152000","801050.SI","有色金属","15.04","-0.05586942875078468","0","0","1831170140.22","0","-0.00849215317011927","0","0","0.08097928436911482","1783583525120016868","0","0","-1.72747585427964","0","-1.72747585427964","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000973.SZ","佛塑科技","0.109000","801030.SI","基础化工","12.5","-0.04798172124904798","0","0","1017364540.46","0","-0.00523000761614623","0","0","0.083015993907083","1783583522184353797","0","0","-1.51075385403053","0","-1.51075385403053","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000990.SZ","诚志股份","0.061000","801030.SI","基础化工","8.61","0.033613445378151266","0","0","288688994.4","0","0.00205042016806723","0","0","0.045618247298919445","1783583524674582796","0","0","0.731148209175112","0","0.731148209175112","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000998.SZ","隆平高科","0.091000","801010.SI","农林牧渔","7.74","-0.011494252873563218","0","0","93866078","0","-0.00104597701149425","0","0","0.017879948914431745","1783583527234565139","0","0","-0.50822718470105","0","-0.50822718470105","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","001227.SZ","兰州银行","0.082000","801780.SI","银行","2.02","-0.014634146341463415","0","0","102908083.3","0","-0.0012","0","0","0.019512195121951233","1783583526825089744","0","0","-0.59449863845141","0","-0.59449863845141","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","001233.SZ","海安集团","0.017000","801880.SI","汽车","40.22","-0.026621490803485","0","0","66215779.31","0","-0.000452565343659245","0","0","0.040416263310745444","1783583524085433137","0","0","-0.923861925428319","0","-0.923861925428319","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","001236.SZ","弘业期货","0.022000","801790.SI","非银金融","6.9","-0.001447178002894356","0","0","67882412","0","-3.18379160636758E-05","0","0","0.0361794500723589","1783583527969928430","0","0","-0.232174584862059","0","-0.232174584862059","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","001267.SZ","汇绿生态","0.215000","801720.SI","建筑装饰","43.55","0.05499031007751938","0","0","1263923915.47","0","0.0118229166666667","0","0","0.09423449612403102","1783583525305711753","0","0","1.31849717916184","0","1.31849717916184","强势观察","综合动量、资金和当日强度较高"
"2026-07-09 15:51:58.867","001287.SZ","中电港","0.121000","801080.SI","电子","30.76","0.060324026197862805","0","0","2015992485.48","0","0.0072992071699414","0","0","0.06273698724577732","1783583523471716332","0","0","1.46504592302782","0","1.46504592302782","强势观察","综合动量、资金和当日强度较高"
"2026-07-09 15:51:58.867","001301.SZ","尚太科技","0.150000","801730.SI","电力设备","52.74","-0.025318795047126228","0","0","327095691.04","0","-0.00379781925706893","0","0","0.11033080761411937","1783583525120023748","0","0","-0.888069164353959","0","-0.888069164353959","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","001337.SZ","四川黄金","0.079000","801050.SI","有色金属","37.65","0.010738255033557048","0","0","529143249.53","0","0.000848322147651007","0","0","0.054496644295302044","1783583527234573320","0","0","0.10263136743522","0","0.10263136743522","中性","信号未达到强势、放量或风险阈值"
