"snapshot_time","symbol","stock_code","component_name","sw_level1_name","close","change_rate","return_5m","turnover_delta_5m","resonance_score_5m","risk_score_5m","composite_score","valuation_bucket","market_cap_bucket","fundamental_quality_flag","fundamental_score","has_recent_contract","has_near_unlock","unlock_risk_level","event_catalyst_score","event_tags","news_count_3d","news_count_15d","matched_topics","sentiment_rule","novelty_flag","news_catalyst_score","attention_rank_score","comment_score","focus_score","attention_bucket","attention_catalyst_flag","explain_score","explain_label","explain_confidence"
"2026-07-16 15:00:00.255","002506.SZ","002506","协鑫集成","电力设备","2.47","-0.0159362549800797","0","12615539","0","0","0.218781892398721","高估值","大","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002507.SZ","002507","涪陵榨菜","食品饮料","11.58","0.00433651344319167","-0.00258397932816532","2541581.7","-0.038109296008212","0.038109296008212","-2.66990926195678","低估值","大","稳健","1.5",,,,,,,,,,,,,,,"缺失","False","1.5","基本面支撑","低"
"2026-07-16 15:00:00.255","002511.SZ","002511","中顺洁柔","美容护理","7.27","0.00275862068965517","-0.00137362637362647","3035106","-0.0205024137873757","0.0205024137873757","-1.37601019545044","中性","中","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002516.SZ","002516","旷达科技","汽车","5.39","-0.00369685767097967","-0.00185185185185198","2125412","-0.0269805123970347","0.0269805123970347","-2.10642773856886","中性","中","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002518.SZ","002518","科士达","电力设备","35.99","-0.0656801661474559","0","9392341.97000003","0","0","-1.3708741820462","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002531.SZ","002531","天顺风能","电力设备","6.3","-0.0816326530612245","0.00638977635782748","15815920.96","0.105920304853525","0","0.970935643293327","高估值","大","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002534.SZ","002534","西子洁能","电力设备","15.84","-0.0698766881972989","0.0025316455696202","4121752","0.0385614914335924","0","-0.879343033835738","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002536.SZ","002536","飞龙股份","汽车","54.68","-0.021824686940966","-0.00109609061015715","48283381","-0.0193926905386748","0.0193926905386748","0.965017226200602","高估值","大","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002537.SZ","002537","海联金汇","汽车","5.49","0.0261682242990654","0","4821764","0","0","0.897297017211045","低估值","中","稳健","1.5",,,,,,,,,,,,,,,"缺失","False","1.5","基本面支撑","低"
"2026-07-16 15:00:00.255","002539.SZ","002539","云图控股","基础化工","9.89","-0.0444444444444444","0","1496447.5","0","0","-1.28001202998661","低估值","大","稳健","1.5",,,,,,,,,,,,,,,"缺失","False","1.5","基本面支撑","低"
"2026-07-16 15:00:00.255","002541.SZ","002541","鸿路钢构","建筑装饰","20.44","-0.0248091603053435","-0.00535279805352795","4409622","-0.0818940619555444","0.0818940619555444","-6.5225644482124","低估值","大","稳健","1.5","False","False","无",,"","1","1","","中性","True","0.6",,,,"缺失","False","2.1","基本面支撑","中"
"2026-07-16 15:00:00.255","002544.SZ","002544","普天科技","通信","15.89","0.00888888888888889","-0.00062893081761005","4590103","-0.00964742971052313","0.00964742971052313","-0.301757156505377","高估值","中","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002545.SZ","002545","东方铁塔","基础化工","15.76","-0.0390243902439024","-0.000634115409004425","4187206","-0.00966870290584518","0.00966870290584518","-1.66461126216137","低估值","大","稳健","1.5",,,,,,,,,,,,,,,"缺失","False","1.5","基本面支撑","低"
"2026-07-16 15:00:00.255","002549.SZ","002549","凯美特气","基础化工","14.19","-0.0418636056718433","0.000705218617771494","15820948","0.0116903000746559","0","-0.0375299700652579","高估值","中","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002550.SZ","002550","千红制药","医药生物","7.09","-0.018005540166205","-0.0056100981767181","8576551.69999999","-0.089562651374535","0.089562651374535","-6.53753448434364","中性","中","中性","0.5","False","False","无",,"","1","1","","中性","True","0.6",,,,"缺失","False","1.1","暂无解释","中"
"2026-07-16 15:00:00.255","002557.SZ","002557","洽洽食品","食品饮料","19.94","0.00504032258064516","0.00100401606425701","3866983","0.0152289010371548","0","0.622163560719455","低估值","中","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002563.SZ","002563","森马服饰","纺织服饰","5.6","-0.0123456790123457","0","1346203","0","0","-0.395609542479952","低估值","大","稳健","1.5",,,,,,,,,,,,,,,"缺失","False","1.5","基本面支撑","低"
"2026-07-16 15:00:00.255","002572.SZ","002572","索菲亚","轻工制造","8.22","0.0275","0.0012180267965895","2217355","0.0177975956797366","0","1.22275036831685","低估值","中","稳健","1.5",,,,,,,,,,,,,,,"缺失","False","1.5","基本面支撑","低"
"2026-07-16 15:00:00.255","002588.SZ","002588","史丹利","基础化工","8.41","-0.0094228504122497","-0.00118764845605698","2069823","-0.0172719407808455","0.0172719407808455","-1.55016011646446","低估值","中","稳健","1.5",,,,,,,,,,,,,,,"缺失","False","1.5","基本面支撑","低"
"2026-07-16 15:00:00.255","002597.SZ","002597","金禾实业","基础化工","20.01","-0.0108749382105783","-0.00199501246882789","2274952","-0.0292019350639657","0.0292019350639657","-2.45814347609331","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002605.SZ","002605","姚记科技","传媒","20.5","-0.0120481927710843","0.000488042947779481","7557934","0.0077296771901895","0","0.188144708458717","低估值","中","稳健","1.5",,,,,,,,,,,,,,,"缺失","False","1.5","基本面支撑","低"
"2026-07-16 15:00:00.255","002611.SZ","002611","东方精工","机械设备","14.98","-0.00266311584553928","0.00200668896321078","8713222","0.0320675966183811","0","1.08812994183185","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002617.SZ","002617","露笑科技","公用事业","6.35","-0.0508221225710015","0.00157728706624602","29556487.5500001","0.0271321985116599","0","0.908371230203601","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002626.SZ","002626","金达威","食品饮料","15.25","0.0159893404397069","-0.00196335078534027","1284986","-0.0276170009676606","0.0276170009676606","-1.68391096050179","中性","中","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002635.SZ","002635","安洁科技","电子","15.17","-0.0181229773462783","0.00198150594451779","7485374.44","0.0313641910176266","0","0.570373030050478","高估值","中","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002636.SZ","002636","金安国纪","电子","89.55","-0.0552800928367971","0.0192351468244935","123964342.93","0.358456665845916","0","13.3428303757186","高估值","大","中性","-0.5","False","False","无",,"","0","0","","中性","False",,,,,"低","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002639.SZ","002639","雪人集团","机械设备","11.66","-0.00256629597946963","0.0025795356835769","4314294","0.0394087132044841","0","1.02523623377938","高估值","中","风险","-1.5",,,,,,,,,,,,,,,"缺失","False","-1.5","暂无解释","低"
"2026-07-16 15:00:00.255","002643.SZ","002643","万润股份","电子","15.47","-0.0367372353673724","0.000646830530401021","8355964","0.0103094994909719","0","-0.389722493982267","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002651.SZ","002651","利君股份","国防军工","7.35","0.00547195622435021","-0.00271370420624158","4596007","-0.0416301184765093","0.0416301184765093","-2.72751264315667","高估值","中","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002654.SZ","002654","万润科技","电子","14.29","-0.0611038107752957","0.00210378681626924","16284387.64","0.0349348894558733","0","-0.0232994483496389","高估值","大","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002668.SZ","002668","TCL智家","家用电器","10.38","-0.032618825722274","0.000964320154291376","4005508","0.0146607340612803","0","-0.432612907278081","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002675.SZ","002675","东诚药业","医药生物","13.36","0.00149925037481259","0.00149925037481256","2964369","0.0223420915875803","0","0.650701190266967","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002681.SZ","002681","奋达科技","电子","4.92","0.0102669404517454","0","8549468","0","0","0.690764861819773","高估值","中","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002690.SZ","002690","美亚光电","机械设备","14.91","-0.00334224598930481","0.0013431833445265","1184904","0.018784651659585","0","0.344962466356451","中性","大","中性","0.5",,,,,,,,,,,,,,,"低","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002698.SZ","002698","博实股份","机械设备","12.83","0.0439381611065907","0.000780031201248033","8178325","0.0124157551030882","0","1.89535623901337","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002701.SZ","002701","奥瑞金","轻工制造","4.77","-0.00625","-0.00209205020920516","2813601.00000001","-0.0310668955459744","0.0310668955459744","-2.42198700286137","低估值","大","稳健","1.5",,,,,,,,,,,,,,,"缺失","False","1.5","基本面支撑","低"
"2026-07-16 15:00:00.255","002705.SZ","002705","新宝股份","家用电器","11.54","0.0140597539543058","0","1891776","0","0","0.374347159041449","低估值","中","稳健","1.5",,,,,,,,,,,,,,,"缺失","False","1.5","基本面支撑","低"
"2026-07-16 15:00:00.255","002706.SZ","002706","良信股份","电力设备","9.74","-0.0220883534136546","0.00102774922918806","4441862","0.0157313303607374","0","-0.0880714749696661","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002716.SZ","002716","湖南白银","有色金属","7.31","-0.0187919463087248","0.0013698630136986","12187977","0.0223506309781255","0","0.62213979419058","中性","大","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002727.SZ","002727","一心堂","医药生物","11.53","0.0340807174887892","0","3338336","0","0","1.02361653819406","低估值","中","稳健","1.5",,,,,,,,,,,,,,,"缺失","False","1.5","基本面支撑","低"
"2026-07-16 15:00:00.255","002737.SZ","002737","葵花药业","医药生物","13.81","0.0275297619047619","-0.000723589001447163","3124534","-0.0108211259262522","0.0108211259262522","0.0321725953013473","高估值","中","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002745.SZ","002745","木林森","电子","11.65","-0.0251046025104603","0.00431034482758627","28566694.3599999","0.0739989314626453","0","2.57933914193292","高估值","大","中性","-0.5",,,,,,,,,,,,,,,"低","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002747.SZ","002747","埃斯顿","机械设备","42.43","0.0374083129584352","0.00592697961119014","135184493.59","0.110965807432498","0","11.6808605910198","高估值","大","中性","-0.5","False","False","无",,"","0","0","","中性","False",,"0.5",,,"中","False","0","暂无解释","中"
"2026-07-16 15:00:00.255","002755.SZ","002755","奥赛康","医药生物","14.55","0.0055286800276434","0.00901525658807218","4600761","0.138309654992295","0","3.66481079088189","中性","大","中性","0.5","False","False","无",,"","1","1","","中性","True","0.6",,,,"缺失","False","1.1","暂无解释","中"
"2026-07-16 15:00:00.255","002761.SZ","002761","浙江建投","建筑装饰","6.93","0","-0.00144092219020183","1033888","-0.0199550979512857","0.0199550979512857","-1.57814332201567","中性","中","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002768.SZ","002768","国恩股份","基础化工","55.59","-0.0577966101694915","0.00324851109907971","17206494.04","0.0541227855628879","0","0.553431026151369","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002779.SZ","002779","中坚科技","机械设备","67.02","-0.0331794575879977","0.000746602956547665","3339801","0.0112150381377913","0","-0.571481273372806","高估值","大","风险","-1.5",,,,,,,,,,,,,,,"缺失","False","-1.5","暂无解释","低"
"2026-07-16 15:00:00.255","002807.SZ","002807","江阴银行","银行","3.98","-0.00748129675810474","-0.005","2726924.19999999","-0.0740934261602097","0.0740934261602097","-5.63609733593253","低估值","大","中性","0.5","False","False","无",,"","1","1","","中性","True","0.6",,,,"缺失","False","1.1","暂无解释","中"
"2026-07-16 15:00:00.255","002815.SZ","002815","崇达技术","电子","15.24","-0.0110317975340688","-0.000655737704918019","24851572","-0.0111661846611816","0.0111661846611816","0.344068975568118","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002827.SZ","002827","高争民爆","基础化工","25.07","0.0149797570850202","0.0011980830670927","2702524.52","0.0177432475298239","0","0.897401869002578","中性","中","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002832.SZ","002832","比音勒芬","纺织服饰","21.69","-0.0189959294436906","-0.000460829493087466","4275807.90000001","-0.00703616767687791","0.00703616767687791","-0.908724175318628","低估值","大","稳健","1.5",,,,,,,,,,,,,,,"缺失","False","1.5","基本面支撑","低"
"2026-07-16 15:00:00.255","002838.SZ","002838","道恩股份","基础化工","31.44","-0.0567056705670567","0.00255102040816332","7396761","0.0403483492215474","0","-0.297717311376475","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002839.SZ","002839","张家港行","银行","4.32","-0.0023094688221709","-0.00230946882217085","1100973","-0.0321286508095384","0.0321286508095384","-2.55337336496776","低估值","中","稳健","1.5",,,,,,,,,,,,,,,"缺失","False","1.5","基本面支撑","低"
"2026-07-16 15:00:00.255","002840.SZ","002840","华统股份","食品饮料","8.11","0.0451030927835052","0.00371287128712863","6082430","0.0579984468176562","0","2.88681234563954","高估值","中","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002847.SZ","002847","盐津铺子","食品饮料","50.35","0.053347280334728","-0.00237765008916183","4529254","-0.0364400270056022","0.0364400270056022","-1.02102742717516","中性","大","中性","0.5",,,,,,,,,,,,,,,"低","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002859.SZ","002859","洁美科技","电子","69.83","-0.037225975458431","0.0110033299551181","13165356.21","0.180378682607904","0","3.75719900261417","高估值","大","中性","-0.5","False","False","无",,"","1","1","","中性","True","0.6",,,,"缺失","False","0.1","暂无解释","中"
"2026-07-16 15:00:00.255","002867.SZ","002867","周大生","纺织服饰","12.73","0.0257856567284448","0.00157356412273797","6076933","0.0245790886710247","0","1.55203790524075","低估值","大","中性","0.5","False","False","无",,"",,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002881.SZ","002881","美格智能","通信","39.05","0.1","0","3170860","0","0","2.84880298547579","中性","中","中性","-0.5","False","True","低",,"",,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002882.SZ","002882","金龙羽","电力设备","17.45","0.0115942028985507","0.00057339449541273","1450577","0.00813501872457309","0","0.491185810024724","高估值","中","风险","-1.5",,,,,,,,,,,,,,,"缺失","False","-1.5","暂无解释","低"
"2026-07-16 15:00:00.255","002891.SZ","002891","中宠股份","农林牧渔","29.58","0.0328212290502793","-0.000337952010814517","11637273.1","-0.00549838586988712","0.00549838586988712","1.12150861218376","中性","中","中性","0.5",,,,,,,,,,,,,,,"低","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002892.SZ","002892","科力尔","电力设备","9.21","0.0132013201320132","-0.00216684723726973","1648742","-0.0310195530603764","0.0310195530603764","-1.97966987263452","高估值","中","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002895.SZ","002895","川恒股份","基础化工","30.4","-0.022822243651559","0.0052910052910053","4511915","0.0810700129892353","0","1.48311268421554","低估值","大","稳健","1.5",,,,,,,,,,,,,,,"缺失","False","1.5","基本面支撑","低"
"2026-07-16 15:00:00.255","002896.SZ","002896","中大力德","机械设备","71.6","0.0101580135440181","-0.000139645300935695","15389792","-0.00231102011666536","0.00231102011666536","0.957015310197771","高估值","大","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002897.SZ","002897","意华股份","通信","69.66","-0.0190114068441065","0.00244639516477193","14493561.12","0.0403391361332921","0","1.16296938851827","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002901.SZ","002901","大博医疗","医药生物","47.69","-0.0111963508189923","0.00189075630252093","6731986","0.0297271907833894","0","0.681730117029657","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002906.SZ","002906","华阳集团","汽车","24.16","0.0176916596461668","0.00207382828701786","2223561","0.0303082143768375","0","1.26859793831599","低估值","大","稳健","1.5",,,,,,,,,,,,,,,"缺失","False","1.5","基本面支撑","低"
"2026-07-16 15:00:00.255","002911.SZ","002911","佛燃能源","公用事业","10.39","0.0028957528957529","0.00289575289575301","1143490","0.0403945842331324","0","1.09407202399484","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002913.SZ","002913","奥士康","电子","47.8","-0.0240914659044508","0.00272708202223611","6864995.60000002","0.0429295782095511","0","0.642400942942454","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002922.SZ","002922","伊戈尔","电子","24.88","-0.0360325455249903","0.00322580645161283","5917957","0.0503016194029824","0","0.435487781652048","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002925.SZ","002925","盈趣科技","电子","22.54","-0.00617283950617284","-0.00132919805050958","9872012","-0.0214070195064016","0.0214070195064016","-1.21877586636534","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002928.SZ","002928","华夏航空","交通运输","6.12","-0.00810372771474878","-0.00163132137030992","4066605","-0.0248259694990065","0.0248259694990065","-1.91925547287324","低估值","中","稳健","1.5",,,,,,,,,,,,,,,"缺失","False","1.5","基本面支撑","低"
"2026-07-16 15:00:00.255","002929.SZ","002929","润建股份","通信","55.73","-0.0195285010555947","0.00179759122775471","15242908","0.0297314847551174","0","0.954525976668969","高估值","大","中性","-0.5",,,,,,,,,,,,"1",,,"高","True","0.5","关注度驱动","中"
"2026-07-16 15:00:00.255","002936.SZ","002936","郑州银行","银行","1.76","0","-0.0056497175141243","2264360","-0.0826712042818694","0.0826712042818694","-6.11596184038933","低估值","大","稳健","1.5","False","False","无",,"","1","1","","中性","True","0.6",,,,"缺失","False","2.1","基本面支撑","中"
"2026-07-16 15:00:00.255","002941.SZ","002941","新疆交建","建筑装饰","9.68","0.017875920084122","0.00103412616339191","2344470","0.0151681182503204","0","0.894319992832806","低估值","中","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002946.SZ","002946","新乳业","食品饮料","15.85","0.0292207792207792","-0.00126023944549462","2817993","-0.0187164912946044","0.0187164912946044","-0.523786972460627","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002947.SZ","002947","恒铭达","电子","62.34","-0.012982900569981","0.000642054574638945","4782656","0.00987512475619836","0","0.0435207246538946","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002948.SZ","002948","青岛银行","银行","5.59","-0.0123674911660777","0","3161562.5","0","0","-0.28113763465141","低估值","大","稳健","1.5",,,,,,,,,,,,,,,"缺失","False","1.5","基本面支撑","低"
"2026-07-16 15:00:00.255","002958.SZ","002958","青农商行","银行","2.97","0.00677966101694915","0","7416857.49000001","0","0","0.521848215698608","低估值","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002960.SZ","002960","青鸟智控","机械设备","8.18","-0.00122100122100122","0","1741608.8","0","0","-0.0607299382290958","中性","中","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002961.SZ","002961","瑞达期货","非银金融","18.9","-0.000528820729772607","0.00105932203389828","2524204","0.0156159287284216","0","0.402535581123372","低估值","中","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002965.SZ","002965","祥鑫科技","汽车","50.6","0.0176991150442478","0","14889325","0","0","1.29964193993167","高估值","大","风险","-1.5",,,,,,,,,,,,,,,"缺失","False","-1.5","暂无解释","低"
"2026-07-16 15:00:00.255","002967.SZ","002967","广电计量","社会服务","17.29","-0.000578034682080925","-0.000578034682081015","1492736","-0.00821741150613557","0.00821741150613557","-0.67328443467297","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002978.SZ","002978","安宁股份","有色金属","26.19","0.00576036866359447","0.000764233855559785","1366826","0.0107970978625894","0","0.394456923283955","低估值","大","稳健","1.5",,,,,,,,,,,,,,,"缺失","False","1.5","基本面支撑","低"
"2026-07-16 15:00:00.255","002979.SZ","002979","雷赛智能","机械设备","58.51","-0.0538486416558862","0.000512995896032851","14209424","0.00844874283590641","0","-0.545025367934925","高估值","大","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002985.SZ","002985","北摩高科","国防军工","24.92","0.00160771704180064","0.0012053033346726","2385318.55","0.0176996910283954","0","0.507580198726296","中性","中","中性","0.5",,,,,,,,,,,,"1",,,"高","True","1.5","关注度驱动","中"
"2026-07-16 15:00:00.255","002987.SZ","002987","京北方","计算机","9.87","0.0217391304347826","0","3211932.59999999","0","0","0.671899527719149","中性","中","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","002993.SZ","002993","奥海科技","电子","46","-0.056216659827657","0.0043668122270743","11118689","0.0708477643410127","0","0.627849043077871","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","003006.SZ","003006","百亚股份","美容护理","13.9","0.0205580029368576","0.000719942404607616","1494661","0.0102357168123028","0","0.798174367760007","中性","中","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","003010.SZ","003010","若羽臣","商贸零售","26.23","0.0679967426710098","0.00229270156667935","10172107.2","0.0369931067080858","0","3.25491685803866","高估值","中","中性","-0.5","False","False","无",,"",,,,,,,,,,"低","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","003039.SZ","003039","顺控发展","环保","11.44","0.00527240773286467","0.000874890638670148","877994.759999998","0.0119732257597971","0","0.391076337724764","低估值","中","稳健","1.5",,,,,,,,,,,,,,,"缺失","False","1.5","基本面支撑","低"
"2026-07-16 15:00:00.255","300007.SZ","300007","汉威科技","机械设备","35.7","0.00591715976331361","0.00875953659225776","10092884.7","0.141268036669051","0","3.9285838028839","中性","大","中性","0.5","False","False","无",,"","1","1","","中性","True","0.6",,,,"缺失","False","1.1","暂无解释","中"
"2026-07-16 15:00:00.255","300008.SZ","300008","天海防务","国防军工","5.78","-0.00344827586206897","0.00173310225303305","2356239","0.0254290774456475","0","0.561427135866888","中性","中","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","300009.SZ","300009","安科生物","医药生物","8.7","-0.00911161731207289","0.001150747986191","4162182","0.0175391832614664","0","0.301383118653756","中性","大","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","300026.SZ","300026","红日药业","医药生物","3.43","0","0","6081054","0","0","0.248360366500492","高估值","中","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","300031.SZ","300031","宝通科技","传媒","20.02","-0.0319148936170213","0.00200200200200196","8381238","0.0319149275546697","0","0.2506995703029","中性","中","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","300034.SZ","300034","钢研高纳","国防军工","15.63","-0.0175989943431804","0.00128122998078164","2230586","0.0187287320147319","0","-0.00885429073432087","高估值","大","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","300035.SZ","300035","中科电气","电力设备","12.49","-0.0118670886075949","-0.000799999999999983","3245287","-0.0119941717248863","0.0119941717248863","-1.14282005098899","低估值","中","中性","0.5",,,,,,,,,,,,,,,"缺失","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","300036.SZ","300036","超图软件","计算机","11.01","0.0166204986149584","0.00090909090909089","3159958","0.0136055178279955","0","0.864503105658753","高估值","中","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","300045.SZ","300045","华力创通","国防军工","15.58","0.00645994832041344","0.00321957501609792","5884979","0.0501864581461696","0","1.61446173365069","高估值","中","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","300047.SZ","300047","天源迪科","计算机","9.25","0.0142543859649123","-0.00107991360691142","5923336","-0.0168406161236318","0.0168406161236318","-0.585406957405153","高估值","中","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","300049.SZ","300049","福瑞医科","医药生物","42.91","-0.0355135985614745","0","10677916","0","0","-0.449262490534459","中性","大","中性","0.5",,,,,,,,,,,,,,,"低","False","0.5","暂无解释","低"
"2026-07-16 15:00:00.255","300065.SZ","300065","海兰信","国防军工","18.52","-0.0531697341513293","0","78188828.6399999","0","0","3.33868238424527","高估值","大","中性","-0.5","False","False","无",,"","1","1","","中性","True","0.6",,,,"低","False","0.1","暂无解释","中"
"2026-07-16 15:00:00.255","300070.SZ","300070","碧水源","环保","3.5","0","-0.00284900284900279","4987654.5","-0.0439386795374324","0.0439386795374324","-3.01767562625324","高估值","大","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
"2026-07-16 15:00:00.255","300075.SZ","300075","数字政通","计算机","10.69","0.024928092042186","0.000936329588014961","3625368","0.0141418226911924","0","1.13550748846182","高估值","中","中性","-0.5",,,,,,,,,,,,,,,"缺失","False","-0.5","暂无解释","低"
